employee_id,first_name,last_name,date_of_birth,gender,ethnicity,job_title,department,hire_date,termination_date,salary,hourly_rate,overtime_rate,pay_frequency,tax_withholding,ssn,address,city,state,zip_code,phone_number,emergency_contact_name,emergency_contact_phone,marital_status,spouse_name,number_of_dependents,education_level,years_of_experience,performance_rating,benefits_eligible,union_member
545,Wood,Ramel,12/24/1986,Male,Hispanic,Software Test Engineer III,Support,11/13/2010,6/16/2007,130339.08,71.42,50.49,Bi-weekly,0.14,884-06-3554,2 Graedel Way,Linköping,E,581 15,264-166-6472,Wood Ramel,923-329-7730,Divorced,Wood Ramel,5,Master's Degree,37,3.59,false,false
546,Tymothy,Hemmingway,8/17/1996,Male,Other,Project Manager,Product Management,5/23/2006,8/28/2020,118867.77,14.49,60.64,Monthly,0.11,808-89-2994,50350 Vahlen Court,Pechenizhyn,,,421-431-8210,Tymothy Hemmingway,866-146-8720,Divorced,Tymothy Hemmingway,2,High School,39,1.68,false,false
547,Rogerio,Prescote,5/30/1970,Male,White,Help Desk Technician,Business Development,7/23/2018,11/12/2018,55778.87,44.38,85.91,Weekly,0.08,413-13-5289,0 Lien Center,Nangela,,,268-572-1199,Rogerio Prescote,393-778-8533,Widowed,Rogerio Prescote,3,High School,48,3.37,false,true
548,Amberly,Thomen,12/22/1980,Female,Asian,Geologist II,Support,11/6/2008,9/17/2003,44930.92,63.64,14.05,Bi-weekly,0.85,544-19-7546,105 Vidon Junction,Safotulafai,,,810-832-8128,Amberly Thomen,709-765-8850,Single,Amberly Thomen,6,Associate's Degree,1,1.14,false,false
549,Baxter,Murdy,7/28/1972,Male,White,Physical Therapy Assistant,Services,3/18/2020,11/10/2010,20892.95,35.17,12.59,Bi-weekly,0.07,592-82-9056,431 Crownhardt Avenue,San Isidro,JAL,45147,416-131-5293,Baxter Murdy,584-428-7046,Divorced,Baxter Murdy,8,Master's Degree,22,1.2,false,true
550,Heda,Baumer,5/22/1993,Female,Hispanic,Structural Engineer,Support,8/8/2015,8/4/2016,95695.53,62.12,74.45,Weekly,0.66,146-60-2570,9 Bunting Pass,Sabadell,CT,08204,321-460-0790,Heda Baumer,422-672-2472,Divorced,Heda Baumer,0,Associate's Degree,29,2.47,false,false
551,Vance,Kitcherside,2/15/1978,Male,Asian,Research Associate,Legal,2/26/2017,10/11/2008,198042.5,87.74,21.26,Monthly,0.39,400-60-0839,370 Pankratz Drive,Ash Sharyah,,,829-121-0108,Vance Kitcherside,245-770-6344,Divorced,Vance Kitcherside,1,Associate's Degree,34,4.94,false,true
552,Brigg,McMeeking,1/3/1952,Male,White,Structural Engineer,Sales,8/11/2006,2/22/2008,68709.25,89.91,71.3,Bi-weekly,0.32,537-62-8053,66838 Lyons Junction,Ndano,,,986-152-9544,Brigg McMeeking,241-343-4170,Widowed,Brigg McMeeking,9,Associate's Degree,49,1.72,false,false
553,Lavena,Bodega,1/20/1975,Female,White,Cost Accountant,Product Management,2/2/2020,9/29/2010,95400.39,82.27,59.5,Weekly,0.97,142-86-7259,493 Michigan Pass,Lidong,,,922-682-9306,Lavena Bodega,410-100-1635,Single,Lavena Bodega,2,Associate's Degree,28,2.85,false,true
554,Yolanthe,Jeske,9/21/1969,Female,Hispanic,Structural Engineer,Services,1/23/2011,3/4/2000,59165.87,42.27,83.22,Weekly,0.27,500-21-8738,7 Kenwood Circle,Wuguishan,,,397-188-0923,Yolanthe Jeske,911-712-4701,Divorced,Yolanthe Jeske,4,High School,36,2.35,false,true
555,Edmund,Zavattero,9/4/1960,Male,Asian,Biostatistician IV,Marketing,9/30/2001,1/6/2005,82933.48,53.85,16.42,Monthly,0.33,782-98-2136,5 Garrison Point,Moquegua,,,306-177-4270,Edmund Zavattero,797-457-3228,Single,Edmund Zavattero,6,High School,11,2.58,false,true
556,Emelia,Savil,10/23/1959,Female,Other,Community Outreach Specialist,Research and Development,8/2/2008,2/9/2007,127082.72,27.55,41.01,Bi-weekly,0.69,227-65-9743,566 Kingsford Drive,Siluko,,,473-855-9868,Emelia Savil,626-136-2679,Widowed,Emelia Savil,3,Doctorate,38,1.37,true,true
557,Deanna,Pevsner,10/26/1994,Female,Asian,Nuclear Power Engineer,Engineering,8/18/2004,7/2/2005,186525.17,50.09,58.55,Monthly,0.61,180-39-9686,93921 Fulton Center,Pombas,,,153-800-0430,Deanna Pevsner,842-859-8324,Single,Deanna Pevsner,5,High School,31,1.71,false,true
558,Joe,Bernolet,7/13/1987,Male,Other,Recruiting Manager,Business Development,1/22/2002,2/7/2019,115358.25,15.37,58.23,Bi-weekly,0.87,678-77-8238,252 Vidon Junction,Owo,,,858-385-5064,Joe Bernolet,968-291-6489,Divorced,Joe Bernolet,9,Doctorate,15,4.35,true,true
559,Massimo,Haughton,8/29/1984,Male,Hispanic,GIS Technical Architect,Accounting,5/23/2017,10/21/2012,190149.51,99.7,36.68,Monthly,0.66,225-15-7421,0523 Buena Vista Plaza,Paços,01,3700-803,801-924-0254,Massimo Haughton,897-758-7123,Divorced,Massimo Haughton,6,Bachelor's Degree,8,4.23,false,false
560,Anet,Aubert,6/9/1985,Female,Other,Chemical Engineer,Human Resources,5/20/2010,3/5/2002,138427.33,53.36,70.57,Weekly,0.91,237-28-9074,129 Bultman Court,Sunampe,,,156-504-0846,Anet Aubert,940-679-2422,Single,Anet Aubert,4,Bachelor's Degree,13,2.89,false,false
561,Burl,Hickin,1/15/1952,Male,Other,Electrical Engineer,Support,4/19/2004,7/5/2006,63287.55,52.44,76.45,Bi-weekly,0.66,705-11-2195,681 Independence Trail,Mlaka pri Kranju,,4212,531-687-8553,Burl Hickin,995-624-1571,Divorced,Burl Hickin,0,High School,36,1.07,true,true
562,Quinton,Mackleden,10/3/2002,Male,Other,Sales Representative,Services,12/12/2001,4/24/2008,21410.86,79.81,47.59,Monthly,0.39,627-15-2162,22164 Towne Drive,Nàng Mau,,,248-101-3930,Quinton Mackleden,317-837-9085,Widowed,Quinton Mackleden,8,High School,33,1.26,true,true
563,Friedrich,Aspenlon,8/18/1992,Male,Hispanic,Recruiter,Marketing,3/1/2009,6/16/2016,161950.72,18.89,54.9,Weekly,0.74,593-11-1533,86 Hoepker Lane,Jaffna,,40000,600-492-0068,Friedrich Aspenlon,529-642-2490,Married,Friedrich Aspenlon,8,Doctorate,38,2.12,false,false
564,Salvatore,Calterone,12/30/1975,Male,Other,Accounting Assistant II,Legal,12/30/2007,8/27/2017,142971.37,54.93,25.89,Monthly,0.36,829-17-7467,83 Rockefeller Terrace,Mangai,,,886-168-7136,Salvatore Calterone,262-756-5200,Married,Salvatore Calterone,5,Master's Degree,19,4.56,true,false
565,Leila,Bigadike,6/28/1986,Female,White,Office Assistant I,Support,9/23/2001,5/24/2012,192050.32,95.24,11.98,Monthly,0.35,138-34-5088,0369 Toban Park,Xuanhuadian,,,117-318-9267,Leila Bigadike,798-131-1541,Widowed,Leila Bigadike,3,Master's Degree,22,1.79,false,false
566,Wait,Vickery,3/9/1976,Male,Asian,Paralegal,Legal,3/21/2021,10/3/2015,52515.03,14.14,83.37,Monthly,0.3,319-21-4646,53 Barby Way,Kozelets’,,,256-314-7955,Wait Vickery,601-360-0463,Married,Wait Vickery,4,Doctorate,48,4.07,true,false
567,Allis,Phin,10/2/1981,Female,Asian,VP Quality Control,Marketing,3/12/2019,8/30/2016,29501.29,51.24,45.62,Weekly,0.32,206-04-9260,8638 Kings Way,Fundación,,10109,881-763-1028,Allis Phin,205-163-2748,Widowed,Allis Phin,2,Doctorate,49,3.1,false,true
568,Sid,Kirkland,12/9/1992,Male,Black,Director of Sales,Legal,9/12/2019,2/14/2007,81823.46,18.11,82.13,Monthly,0.52,174-35-5239,88885 Vidon Plaza,Wang Sam Mo,,41380,909-245-4667,Sid Kirkland,592-880-4368,Single,Sid Kirkland,10,Doctorate,7,1.2,false,true
569,Sigismundo,Joscelyne,2/7/1966,Male,Hispanic,Analyst Programmer,Support,11/17/2006,4/9/2018,131551.72,19.72,43.58,Bi-weekly,0.11,140-40-5706,58867 Cambridge Circle,Bantu,,,510-929-2877,Sigismundo Joscelyne,505-219-7672,Single,Sigismundo Joscelyne,8,Doctorate,40,2.48,true,true
570,Riannon,Maryon,6/12/1981,Female,White,Staff Accountant III,Engineering,12/28/2020,11/8/2010,128031.87,98.21,23.76,Bi-weekly,0.85,695-44-8476,986 Independence Trail,San Isidro,CHP,27990,918-893-8049,Riannon Maryon,650-819-7760,Married,Riannon Maryon,6,Bachelor's Degree,34,3.41,false,false
571,Mandy,Rodolico,10/6/1953,Female,Black,Geologist I,Product Management,10/29/2012,3/23/2004,25234.92,57.54,31.75,Monthly,0.72,762-37-1565,08148 Russell Road,Qishui,,,955-157-0828,Mandy Rodolico,944-492-2699,Widowed,Mandy Rodolico,9,Associate's Degree,33,2.31,true,false
572,Isidoro,Pitchford,9/15/1980,Male,Black,Mechanical Systems Engineer,Training,12/18/2014,1/10/2020,132817.9,65.21,14.26,Bi-weekly,0.85,828-91-0694,3306 Stone Corner Drive,Kuzhuping,,,129-338-3478,Isidoro Pitchford,259-712-3180,Widowed,Isidoro Pitchford,1,High School,22,2.26,false,true
573,Rosalinda,Knock,3/17/2001,Female,Hispanic,Graphic Designer,Legal,12/27/2020,5/28/2009,45728.51,53.02,57.19,Bi-weekly,0.72,314-47-6973,32579 Forster Plaza,Lundo,,,344-683-8693,Rosalinda Knock,648-939-6319,Single,Rosalinda Knock,5,High School,7,4.69,true,false
574,Phip,Winspurr,9/18/1982,Male,White,Chemical Engineer,Training,11/16/2019,9/11/2010,141125.13,77.46,17.16,Bi-weekly,0.69,438-88-6951,8 Artisan Trail,Al ‘Awjah,,,433-666-5809,Phip Winspurr,700-614-8686,Divorced,Phip Winspurr,9,Associate's Degree,25,1.41,false,true
575,Sammy,Ortas,8/19/1994,Male,Asian,Staff Accountant III,Training,1/30/2006,5/17/2018,79215.94,51.3,88.96,Bi-weekly,0.7,460-25-8935,480 Delaware Place,Oeiras,11,2780-005,213-359-8807,Sammy Ortas,665-128-0265,Widowed,Sammy Ortas,8,High School,16,2.98,true,true
576,Patrizia,Jurgenson,7/19/2000,Female,White,Cost Accountant,Marketing,10/28/2020,8/23/2004,31614.67,25.43,99.45,Weekly,0.61,169-86-0297,2 Ridgeway Lane,Talakag,,8708,232-830-3907,Patrizia Jurgenson,664-798-2088,Married,Patrizia Jurgenson,1,Bachelor's Degree,10,3.06,false,false
577,Christin,O'Hartagan,3/8/1971,Female,Hispanic,Product Engineer,Engineering,9/5/2007,7/8/2018,58522.76,61.96,98.86,Monthly,0.73,257-30-7520,441 Rieder Road,Čair,,1040,984-442-0390,Christin O'Hartagan,460-576-1897,Divorced,Christin O'Hartagan,7,Doctorate,48,2.98,false,false
578,Kellyann,Roan,12/16/1969,Female,Asian,Associate Professor,Engineering,5/24/2016,5/21/2021,135166.88,97.97,83.2,Bi-weekly,0.58,594-71-0641,541 Saint Paul Road,Skibbereen,,P81,733-387-8187,Kellyann Roan,107-939-5383,Widowed,Kellyann Roan,7,Master's Degree,4,2.58,false,false
579,Victoir,Ecclestone,8/17/1979,Male,Asian,Community Outreach Specialist,Services,9/1/2005,6/21/2009,155809.54,21.34,83.42,Weekly,0.68,332-17-2819,57 Cherokee Avenue,Jiangxi,,,458-957-7476,Victoir Ecclestone,425-457-4240,Single,Victoir Ecclestone,8,Doctorate,26,2.2,true,true
580,Siffre,Turfes,9/6/1983,Male,Asian,Research Nurse,Product Management,4/16/2019,9/30/2021,90444.65,21.16,24.21,Weekly,0.66,894-48-6369,966 Waubesa Way,Kota Kinabalu,SBH,88540,756-541-8465,Siffre Turfes,687-734-1394,Married,Siffre Turfes,8,Bachelor's Degree,4,3.09,true,false
581,Winne,Stelljes,7/10/1980,Female,Black,Paralegal,Legal,2/7/2010,5/26/2020,180315.27,33.07,74.5,Monthly,0.48,528-11-9532,08004 Darwin Street,North Little Rock,AR,72199,501-791-2959,Winne Stelljes,856-665-0984,Single,Winne Stelljes,10,Doctorate,16,2.98,false,false
582,Schuyler,Purseglove,12/8/2001,Male,Other,Nurse Practicioner,Support,12/27/2018,2/1/2014,41058.37,75.64,22.56,Bi-weekly,0.08,389-89-8190,9652 Northport Street,Jubaoshan,,,323-304-7322,Schuyler Purseglove,543-936-6402,Married,Schuyler Purseglove,10,Doctorate,28,3.76,false,false
583,Angus,Iacofo,2/24/1964,Male,Other,VP Product Management,Research and Development,10/6/2011,5/2/2004,112784.07,20.67,37.5,Weekly,0.26,537-70-4157,62 Cottonwood Alley,Dmitriyevskaya,,352144,810-359-9146,Angus Iacofo,714-506-1589,Widowed,Angus Iacofo,0,Bachelor's Degree,43,3.24,false,false
584,Dorella,Greville,4/20/1968,Female,Hispanic,Quality Control Specialist,Marketing,11/8/2002,7/19/2007,20820.32,97.7,70.06,Weekly,0.5,145-58-0106,20705 Pankratz Terrace,Xiatang,,,347-404-2186,Dorella Greville,571-930-7019,Single,Dorella Greville,6,Bachelor's Degree,11,3.92,true,false
585,Ivie,Billyeald,3/29/1987,Female,Hispanic,Librarian,Sales,5/11/2010,9/3/2003,64169.27,63.24,91.48,Weekly,0.64,590-34-4685,5247 Eastlawn Park,Gutian,,,450-297-1817,Ivie Billyeald,483-277-3489,Married,Ivie Billyeald,1,Bachelor's Degree,37,3.0,true,true
586,Esme,Deek,11/6/1952,Female,Asian,Desktop Support Technician,Services,7/29/2006,7/4/2001,130941.96,79.31,89.97,Bi-weekly,0.28,890-67-4557,0 Jenna Parkway,Calinog,,5040,793-180-2445,Esme Deek,408-880-3306,Widowed,Esme Deek,9,Master's Degree,12,1.22,false,true
587,Reinhard,Arlett,4/9/1970,Male,Other,Research Assistant III,Engineering,12/2/2010,9/9/2000,77864.53,29.53,20.45,Monthly,0.14,689-94-5097,80004 Arizona Hill,Yurino,,425399,818-824-5977,Reinhard Arlett,803-913-2024,Widowed,Reinhard Arlett,6,Associate's Degree,1,4.02,false,true
588,Woodman,Nuzzetti,12/1/1992,Male,White,Accounting Assistant II,Business Development,12/31/2008,2/5/2018,194997.2,27.19,22.47,Monthly,0.63,317-12-1519,694 Gale Point,Ash Shawātī,,,694-819-8445,Woodman Nuzzetti,431-645-1255,Single,Woodman Nuzzetti,2,Associate's Degree,12,4.55,true,false
589,Coral,Shellshear,1/25/1961,Female,Other,VP Quality Control,Legal,10/12/2005,5/27/2001,193490.64,38.43,46.12,Weekly,0.51,411-14-9737,2 Westend Trail,Quận Sáu,,,953-263-5226,Coral Shellshear,151-350-1788,Widowed,Coral Shellshear,7,High School,6,4.37,true,false
590,George,Drinan,1/22/1984,Male,White,Chief Design Engineer,Support,4/11/2018,2/3/2000,97313.44,58.27,54.25,Weekly,0.75,868-81-7975,045 Summerview Drive,Changcun,,,462-533-4084,George Drinan,266-937-9227,Divorced,George Drinan,7,Associate's Degree,4,3.03,false,false
591,Oby,Vine,6/16/1975,Male,Hispanic,Junior Executive,Training,6/2/2004,2/9/2015,123769.52,79.69,46.93,Weekly,0.38,737-01-3967,8775 Manley Terrace,Dragomer,,1358,743-501-8927,Oby Vine,634-931-8795,Divorced,Oby Vine,7,High School,35,1.86,true,false
592,Graeme,Ghelardi,4/2/1967,Male,Other,Recruiter,Legal,11/20/2005,12/12/2010,183225.98,46.11,70.12,Weekly,0.16,509-42-4265,9766 Hooker Avenue,Guixi,,,309-873-1857,Graeme Ghelardi,812-327-8582,Married,Graeme Ghelardi,1,Doctorate,9,3.34,true,true
593,Rodolfo,Eyrl,8/14/1992,Male,Asian,Biostatistician IV,Legal,7/4/2018,9/18/2021,86752.74,20.75,35.76,Weekly,0.69,521-64-1694,3 Ridgeview Hill,Cipanas,,,409-840-2590,Rodolfo Eyrl,659-589-1790,Married,Rodolfo Eyrl,6,Bachelor's Degree,49,4.15,false,true
594,Estevan,Blundan,3/1/1960,Male,Asian,Accountant II,Research and Development,1/22/2004,8/30/2018,196199.96,20.67,82.43,Bi-weekly,0.51,801-82-6542,71161 Loftsgordon Crossing,Pajeksan,,,704-751-8886,Estevan Blundan,208-381-7347,Divorced,Estevan Blundan,2,Associate's Degree,35,1.3,true,true
595,Madonna,Bartolozzi,4/26/1957,Female,Other,Help Desk Operator,Legal,7/15/2014,11/19/2007,104166.73,90.76,91.59,Weekly,0.94,536-89-9432,190 Johnson Center,Zhanghua,,,960-167-1721,Madonna Bartolozzi,249-872-0703,Single,Madonna Bartolozzi,7,Bachelor's Degree,40,4.36,false,true
596,Bev,Gon,4/20/1999,Male,Black,Dental Hygienist,Research and Development,3/11/2019,6/1/2015,189229.68,63.95,13.52,Weekly,0.61,867-99-5730,6340 Valley Edge Center,Grubišno Polje,,43290,563-707-6852,Bev Gon,317-701-9572,Widowed,Bev Gon,2,Master's Degree,41,2.37,true,true
597,Sean,Blasetti,6/4/1955,Male,White,Developer III,Business Development,3/5/2018,1/16/2015,101399.73,32.73,29.78,Bi-weekly,0.53,746-85-0799,674 Schiller Circle,Camatagua,,,515-661-6454,Sean Blasetti,173-949-2624,Widowed,Sean Blasetti,1,Master's Degree,20,3.87,true,false
598,Anna-maria,Ullyott,2/2/1962,Female,Other,Sales Associate,Support,12/12/2000,6/8/2017,192602.79,48.41,37.87,Bi-weekly,0.54,263-54-6950,65317 Blackbird Lane,Ozamiz City,,7214,392-372-4915,Anna-maria Ullyott,431-755-2375,Widowed,Anna-maria Ullyott,1,Doctorate,33,4.82,false,false
599,Quinn,O'Carran,3/25/1954,Female,Black,Accountant I,Engineering,1/19/2021,6/27/2016,98506.88,85.7,23.78,Weekly,0.51,709-57-1039,428 American Ash Hill,Istaravshan,,,972-518-1452,Quinn O'Carran,323-813-3054,Widowed,Quinn O'Carran,4,Bachelor's Degree,18,2.87,true,true
600,Belia,Featherbie,6/26/1988,Female,Black,Help Desk Operator,Product Management,6/5/2017,6/29/2019,68625.08,63.47,64.35,Weekly,0.86,753-34-3731,4 Upham Court,Linmansangan,,4335,439-932-7778,Belia Featherbie,534-121-0952,Widowed,Belia Featherbie,8,High School,28,4.38,false,false
601,Ludwig,Wilshin,6/24/1954,Male,Asian,Nurse Practicioner,Training,1/20/2020,10/22/2011,72600.24,17.13,76.1,Monthly,0.39,761-15-1808,21 Northfield Junction,Vyšší Brod,,382 73,656-963-6347,Ludwig Wilshin,204-128-0555,Single,Ludwig Wilshin,10,Master's Degree,20,1.87,true,true
602,Cass,Brech,11/14/1990,Female,Black,Accountant I,Support,11/13/2009,8/15/2015,197677.45,71.53,41.72,Monthly,0.32,702-11-6560,8 Beilfuss Circle,Kidal,,,437-868-3797,Cass Brech,402-948-8062,Single,Cass Brech,1,Master's Degree,7,1.66,false,false
603,Julius,Corwin,7/8/1977,Male,Asian,Clinical Specialist,Support,10/18/2006,6/14/2011,30434.42,12.19,35.35,Weekly,0.6,410-07-8730,722 Green Ridge Center,Rantau,,,971-984-6462,Julius Corwin,970-675-2792,Widowed,Julius Corwin,2,Associate's Degree,6,4.15,false,false
604,Delphine,Pitceathly,4/27/1980,Female,Asian,Marketing Manager,Support,1/25/2015,5/20/2005,198903.07,63.84,49.76,Weekly,0.8,843-58-7608,88 Shelley Place,Obeliai,,42006,756-874-4850,Delphine Pitceathly,473-912-1865,Married,Delphine Pitceathly,10,Associate's Degree,28,1.36,false,false
605,Haley,Cruden,7/5/1999,Male,Other,Food Chemist,Research and Development,5/5/2011,5/25/2018,134254.52,19.12,43.24,Monthly,0.29,624-49-8901,2 Aberg Place,Soanindrariny,,,562-710-9455,Haley Cruden,792-856-2835,Divorced,Haley Cruden,6,Doctorate,17,3.95,true,true
606,Hermina,Calow,10/22/1990,Female,White,Mechanical Systems Engineer,Engineering,8/11/2001,8/4/2006,180036.97,74.84,59.45,Weekly,0.83,754-13-9345,6 Grover Place,Guanhães,,39740-000,266-378-2883,Hermina Calow,170-113-2430,Widowed,Hermina Calow,8,Bachelor's Degree,6,1.4,true,true
607,Marybelle,Normavell,3/12/1968,Female,White,Chemical Engineer,Marketing,2/1/2020,1/26/2010,24022.38,51.93,13.23,Bi-weekly,0.82,381-19-9531,048 Spohn Crossing,San Juan Bautista,,10016,717-889-7154,Marybelle Normavell,773-603-6358,Single,Marybelle Normavell,7,Doctorate,4,3.52,false,false
608,Blakeley,Andrzejewski,11/19/1955,Female,Asian,Account Coordinator,Business Development,4/28/2016,4/24/2000,103165.13,11.11,49.49,Bi-weekly,0.56,352-51-5780,77345 Holmberg Parkway,Jimusa’er,,,636-840-0751,Blakeley Andrzejewski,787-927-2084,Widowed,Blakeley Andrzejewski,8,High School,21,2.62,true,false
609,Jacky,Kinnerk,2/11/1999,Male,Hispanic,Web Developer II,Product Management,2/29/2016,5/18/2019,108553.02,17.78,63.7,Monthly,0.65,247-47-6686,8066 High Crossing Way,Nanshan,,,842-715-0099,Jacky Kinnerk,820-534-7240,Widowed,Jacky Kinnerk,9,Master's Degree,34,3.06,false,false
610,Harry,Sotheby,8/4/1981,Male,Other,Information Systems Manager,Business Development,4/8/2001,6/17/2006,29079.22,12.78,81.75,Bi-weekly,0.62,848-15-9109,118 Redwing Drive,Marāveh Tappeh,,,987-477-8592,Harry Sotheby,645-576-4000,Married,Harry Sotheby,8,Master's Degree,48,3.24,false,true
611,Andrew,Antognozzii,5/17/1981,Male,Asian,Design Engineer,Engineering,6/22/2017,2/17/2021,183415.31,86.97,24.66,Bi-weekly,0.98,512-35-6812,9 Fulton Lane,Delingha,,,934-556-1441,Andrew Antognozzii,319-778-1202,Widowed,Andrew Antognozzii,1,Master's Degree,5,3.58,true,true
612,Dody,Sandeford,3/9/1958,Female,Black,Financial Analyst,Support,11/30/2019,3/2/2021,35656.13,77.77,28.93,Bi-weekly,0.86,868-90-7795,73 Cordelia Plaza,Yushan,,,759-936-2576,Dody Sandeford,348-539-7501,Married,Dody Sandeford,1,Doctorate,22,1.74,false,false
613,Jordanna,Jakovijevic,4/26/1974,Female,Asian,Data Coordinator,Product Management,4/1/2015,11/12/2009,104513.11,11.73,12.81,Weekly,0.93,131-36-7142,2945 Bayside Plaza,Masaling,,1141,535-314-9395,Jordanna Jakovijevic,571-793-7851,Single,Jordanna Jakovijevic,6,Doctorate,42,1.37,false,false
614,Joby,Del Castello,7/1/1986,Female,Other,Professor,Research and Development,1/9/2014,10/12/2006,28109.91,65.74,72.76,Weekly,0.79,522-59-1957,69941 Village Green Park,Delanggu,,,908-161-4882,Joby Del Castello,910-372-4800,Married,Joby Del Castello,8,Master's Degree,7,3.25,true,false
615,Brandyn,Dahlborg,3/6/1956,Male,Hispanic,Compensation Analyst,Business Development,7/13/2013,10/14/2001,20453.17,97.57,35.38,Monthly,0.4,724-50-2708,64 Eagle Crest Parkway,Americana,,13465-000,615-187-7072,Brandyn Dahlborg,763-806-7168,Married,Brandyn Dahlborg,1,Bachelor's Degree,32,2.75,true,true
616,Hatti,Camosso,6/12/1968,Female,Asian,Nurse Practicioner,Legal,8/20/2013,12/23/2006,127638.1,64.54,11.03,Monthly,0.35,813-90-5156,13 Transport Road,Grand Rapids,MI,49560,616-891-3838,Hatti Camosso,504-555-4396,Divorced,Hatti Camosso,2,Master's Degree,31,1.22,true,true
617,Corabelle,Annear,5/7/1980,Female,Asian,Internal Auditor,Product Management,8/13/2008,3/3/2010,43933.33,57.13,55.17,Weekly,0.25,686-15-2838,8288 Glacier Hill Pass,Digne-les-Bains,B8,04990 CEDEX 9,524-686-5949,Corabelle Annear,565-532-1355,Single,Corabelle Annear,1,Doctorate,34,4.69,false,true
618,Hynda,Flattman,7/5/1992,Female,Hispanic,Paralegal,Marketing,11/7/2019,4/21/2008,175102.77,42.33,76.53,Monthly,0.49,301-93-2850,88781 Dexter Street,Dongjin,,,645-910-0183,Hynda Flattman,358-940-7407,Widowed,Hynda Flattman,8,High School,48,4.78,false,false
619,Lise,Leathard,3/17/1991,Female,Black,Information Systems Manager,Product Management,8/2/2010,8/3/2006,56975.65,38.13,62.6,Monthly,0.94,537-97-2226,3 Vidon Crossing,Götene,O,533 50,558-179-3169,Lise Leathard,997-468-8730,Divorced,Lise Leathard,5,Master's Degree,22,4.71,false,true
620,Ivar,Roggieri,11/17/1993,Male,Black,Recruiting Manager,Human Resources,4/5/2003,7/18/2003,27430.72,85.91,61.22,Monthly,0.68,384-33-0875,57 North Point,Primorsko,,8290,494-839-2111,Ivar Roggieri,770-468-3648,Married,Ivar Roggieri,4,Bachelor's Degree,7,3.99,false,true
621,Charley,Jeannot,10/9/1973,Male,White,Senior Cost Accountant,Product Management,12/31/2015,1/13/2019,149106.26,33.17,74.26,Monthly,0.23,222-13-8995,0922 Daystar Avenue,Namalenga,,,528-958-1559,Charley Jeannot,625-834-0303,Married,Charley Jeannot,1,Associate's Degree,30,3.01,true,true
622,Easter,Lumpkin,12/21/1964,Female,Asian,Compensation Analyst,Sales,2/9/2016,3/30/2018,58376.43,68.22,88.28,Monthly,0.39,709-45-5620,1741 Summer Ridge Way,Anyuan,,,478-916-0328,Easter Lumpkin,670-483-9049,Divorced,Easter Lumpkin,4,High School,48,3.75,false,false
623,Consolata,Sleightholme,7/18/1962,Female,Black,Graphic Designer,Training,10/15/2010,4/11/2014,183509.3,11.26,73.73,Weekly,0.95,490-93-2545,9 Pleasure Center,Massy,A8,91304 CEDEX,431-694-8374,Consolata Sleightholme,988-624-5540,Divorced,Consolata Sleightholme,1,Doctorate,16,4.77,true,true
624,Dinnie,Style,8/7/1996,Female,White,Senior Editor,Engineering,3/20/2013,12/30/2011,139495.05,76.65,92.33,Weekly,0.35,312-79-1546,11 Daystar Road,Uppsala,C,754 48,108-743-7669,Dinnie Style,675-823-7019,Single,Dinnie Style,9,Associate's Degree,39,4.91,true,false
625,Clementina,Aubert,2/25/1972,Female,Black,Geologist II,Sales,7/27/2002,8/23/2014,134135.32,64.16,73.72,Monthly,0.36,476-89-8048,0699 Golden Leaf Place,Oued Lill,,,782-107-3306,Clementina Aubert,801-563-8504,Married,Clementina Aubert,3,Doctorate,12,3.6,false,true
626,Jolie,Germann,5/4/1977,Female,Other,Account Representative II,Engineering,9/20/2007,6/24/2017,116131.73,34.81,90.51,Monthly,0.78,435-48-6014,39864 Mesta Avenue,Tokmok,,,862-588-2376,Jolie Germann,593-682-5882,Single,Jolie Germann,0,Master's Degree,37,1.64,true,false
627,Wittie,Haug,5/28/1953,Male,Asian,Marketing Assistant,Human Resources,10/9/2018,1/9/2012,139995.72,11.61,87.61,Weekly,0.19,153-15-7724,8 Badeau Road,Paris 15,A8,75712 CEDEX 15,404-639-2423,Wittie Haug,167-994-5788,Single,Wittie Haug,8,High School,28,2.44,true,true
628,Lucy,Elia,7/2/1953,Female,Black,Structural Engineer,Sales,3/2/2010,8/13/2017,78266.04,59.11,98.14,Monthly,0.74,115-10-2064,758 Carey Point,El Bauga,,,119-585-6367,Lucy Elia,702-911-9550,Married,Lucy Elia,1,Associate's Degree,13,4.85,true,false
629,Bernardina,A'Barrow,5/29/1954,Female,Other,Project Manager,Sales,4/13/2005,11/10/2019,100608.23,50.55,24.49,Weekly,0.41,433-06-7437,094 Fordem Park,Na Thawi,,90160,784-717-3005,Bernardina A'Barrow,493-770-4828,Widowed,Bernardina A'Barrow,2,High School,45,3.4,true,false
630,Nicola,Wozencraft,8/8/1996,Male,White,GIS Technical Architect,Product Management,2/24/2000,11/1/2021,148920.84,26.03,33.94,Weekly,0.67,871-03-1818,95784 Rieder Street,Pushchino,,142263,279-255-4303,Nicola Wozencraft,418-791-9340,Widowed,Nicola Wozencraft,0,Master's Degree,9,4.53,true,false
